Name,Price (BDT),Shop,Link
GIGABYTE GeForce RTX 3070 EAGLE 8GB GDDR6 Graphics Card,75000,StarTech,https://www.startech.com.bd/gigabyte-geforce-rtx-3070-eagle-8gb-graphics-card
ASUS TUF Gaming GeForce RTX 4060 Ti 8GB GDDR6 OC Edition Graphics Card,75000,StarTech,https://www.startech.com.bd/asus-tuf-gaming-rtx-4060-ti-8gb-gddr6-oc-edition-graphics-card
ZOTAC GAMING GeForce RTX 4070 Twin Edge 12GB GDDR6X Graphics Card,75900,StarTech,https://www.startech.com.bd/zotac-gaming-geforce-rtx-4070-twin-edge-graphics-card
Sapphire PULSE AMD Radeon RX 7800 XT 16GB GDDR6 Gaming Graphics Card,75900,StarTech,https://www.startech.com.bd/sapphire-pulse-amd-radeon-rx-7800-xt-16gb-gaming-graphics-card
Sapphire PULSE AMD Radeon RX 7700 XT 12GB GDDR6 Gaming Graphics Card,75900,StarTech,https://www.startech.com.bd/sapphire-pulse-amd-radeon-rx-7700-xt-12gb-gaming-graphics-card
SAPPHIRE PULSE AMD RADEON RX 7800 XT 16GB GRAPHICS CARD,75900,TechLand,https://www.techlandbd.com/sapphire-radeon-rx-7800-xt-16gb-graphics-card
ZOTAC GAMING GEFORCE RTX 4070 TWIN EDGE 12GB GDDR6X GRAPHICS CARD,75900,TechLand,https://www.techlandbd.com/zotac-rtx-4070-twin-edge-graphics-card
SAPPHIRE Pulse AMD Radeon RX 7800 XT Gaming 16GB GDDR6 Graphics Card,75900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/sapphire-pulse-amd-radeon-rx-7800-xt-gaming-oc-16gb-gddr6-graphics-card
GIGABYTE GEFORCE RTX 3070 EAGLE 8GB GDDR6 GRAPHICS CARD,75999,TechLand,https://www.techlandbd.com/gigabyte-geforce-rtx-3070-eagle-8gb-graphics-card
SAPPHIRE PURE AMD RADEON RX 7800 XT GAMING 16GB GDDR6 GRAPHICS CARD,76500,TechLand,https://www.techlandbd.com/sapphire-pure-amd-radeon-rx-7800-xt-graphics-card
MSI GeForce RTX 3070 Ti GAMING X TRIO 8GB GDDR6X Graphics Card,76500,TechLand,https://www.techlandbd.com/msi-rtx-3070-ti-gaming-x-trio-graphics-card
ZOTAC GAMING GeForce RTX 4070 Twin Edge OC 12GB GDDR6X Graphics Card,76900,StarTech,https://www.startech.com.bd/zotac-gaming-geforce-rtx-4070-twin-edge-oc-graphics-card
ZOTAC GAMING GeForce RTX 4070 Twin Edge OC 12GB Graphics Card,76900,TechLand,https://www.techlandbd.com/zotac-gaming-geforce-rtx-4070-twin-edge-oc-graphics-card
Sapphire PURE AMD Radeon RX 7800 XT 16GB GDDR6 Gaming Graphics Card,77900,StarTech,https://www.startech.com.bd/sapphire-pure-amd-radeon-rx-7800-xt-16gb-gaming-graphics-card
MSI GEFORCE RTX 4070 GAMING X SLIM 12GB GDDR6X WHITE GRAPHICS CARD,79900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4070-12gb-gddr6x-gpu-white
Sapphire NITRO+ AMD Radeon RX 7800 XT 16GB GDDR6 Gaming Graphics Card,81900,StarTech,https://www.startech.com.bd/sapphire-nitro-plus-amd-radeon-rx-7800-xt-graphics-card
SAPPHIRE NITRO+ AMD RADEON RX 7800 XT 16GB DDR6 GRAPHICS CARD,81900,TechLand,https://www.techlandbd.com/sapphire-nitro-amd-radeon-rx-7800-xt-16gb-ddr6-graphics-card
SAPPHIRE Nitro+ AMD Radeon RX 7800 XT Gaming OC 16GB GDDR6 Graphics Card,81900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/sapphire-nitro-amd-radeon-rx-7800-xt-gaming-oc-16gb-gddr6-graphics-card
XFX SPEEDSTER QICK 319 AMD RADEON RX 6800 BLACK 16GB GDDR6 GAMING GRAPHICS CARD,85000,TechLand,https://www.techlandbd.com/xfx-speedster-qick-319-amd-radeon-rx-6800-graphics-card
GIGABYTE GEFORCE RTX 4070 WINDFORCE OC 12G GRAPHICS CARD,85500,TechLand,https://www.techlandbd.com/gigabyte-geforce-rtx-4070-windforce-oc-12g-graphics-car
ZOTAC GAMING GeForce RTX 4070 AMP AIRO 12GB GDDR6X Graphics Card,85900,StarTech,https://www.startech.com.bd/zotac-gaming-geforce-rtx-4070-amp-airo-graphics-card
MSI GeForce RTX 3070 Ti VENTUS 3X 8G OC Graphics Card,85900,TechLand,https://www.techlandbd.com/msi-rtx-3070-ti-ventus-3x-8g-oc-graphics-card
ZOTAC GAMING GeForce RTX 4070 12GB AMP AIRO Graphics Card,85900,TechLand,https://www.techlandbd.com/zotac-gaming-geforce-rtx-4070-amp-airo
GIGABYTE GEFORCE RTX 4070 EAGLE OC 12G GRAPHICS CARD,87200,TechLand,https://www.techlandbd.com/gigabyte-geforce-rtx-4070-eagle-oc-12g-graphics-card
ZOTAC GAMING GeForce RTX 4070 SUPER Twin Edge OC 12GB GDDR6X Graphics Card,87900,StarTech,https://www.startech.com.bd/zotac-gaming-geforce-rtx-4070-super-twin-edge-graphics-card
ZOTAC GAMING GeForce RTX 4070 SUPER Twin Edge 12GB GDDR6X Graphics Card,87900,StarTech,https://www.startech.com.bd/zotac-gaming-rtx-4070-super-twin-edge-graphics-card
ZOTAC GeForce RTX 4070 SUPER Twin Edge 12GB GDDR6X Gaming Graphics Card,87900,TechLand,https://www.techlandbd.com/zotac-geforce-rtx-4070-super-twin-edge-12gb-graphics-card
ZOTAC GAMING GeForce RTX 4070 SUPER Twin Edge 12GB GDDR6X Graphics Card,87900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/zotac-gaming-geforce-rtx-4070-super-twin-edge-12gb-gddr6x
COLORFUL IGAME GEFORCE RTX 4070 ULTRA W OC V2-V 12GB GDDR6X GRAPHICS CARD,88000,TechLand,https://www.techlandbd.com/colorful-igame-geforce-rtx-4070-ultra-w-oc-v2-v-12gb-graphics-card
Sapphire TOXIC AMD Radeon RX 6900 XT Extreme Edition 16GB GDDR6 Graphics Card,88900,StarTech,https://www.startech.com.bd/sapphire-toxic-radeon-rx-6900-xt-extreme-edition-graphics-card
Sapphire TOXIC AMD Radeon RX 6900 XT Limited Edition 16GB GDDR6 Gaming Graphics Card,91900,StarTech,https://www.startech.com.bd/sapphire-toxic-radeon-rx-6900-xt-limited-edition-graphics-card
SAPPHIRE TOXIC RADEON RX 6900 XT 16GB GDDR6 Limited Edition GRAPHICS CARD,91900,TechLand,https://www.techlandbd.com/sapphire-toxic-radeon-rx-6900-xt-graphics-card
ZOTAC GAMING GeForce RTX 4070 SUPER Trinity Black Edition 12GB GDDR6X Graphics Card,91900,TechLand,https://www.techlandbd.com/zotac-rtx-4070-super-trinity-12gb-gddr6x-graphics-card
SAPPHIRE TOXIC AMD RADEON RX 6900 XT LIMITED EDITION GRAPHICS CARD,91900,TechLand,https://www.techlandbd.com/sapphire-toxic-amd-radeon-rx-6900-xt-le-graphics-card
SAPPHIRE AMD RADEON RX 6900 XT OC TOXIC LIMITED EDITION Graphics Card,91900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/sapphire-amd-radeon-rx-6900-xt-oc-toxic-limited-edition-graphics-card
Sapphire Pulse AMD Radeon RX 6800 OC 16GB GDDR6 Gaming Graphics Card,92900,TechLand,https://www.techlandbd.com/sapphire-pulse-rx-6800oc-gaming-16gb-graphics-card
GIGABYTE GEFORCE RTX 4070 AERO OC 12G GRAPHICS CARD,93000,TechLand,https://www.techlandbd.com/gigabyte-geforce-rtx-4070-aero-oc-12g-graphic-card
GIGABYTE GEFORCE RTX­­ 4070 GAMING OC 12G GRAPHICS CARD,93500,TechLand,https://www.techlandbd.com/gigabyte-geforce-4070-gaming-oc-12g-graphics-card
MSI GEFORCE RTX 4070 TI VENTUS 3X 12G OC GRAPHICS CARDS,94900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4070-ti-ventus-3x-12g-oc-graphics-cards
Sapphire TOXIC AMD Radeon RX 6950 XT Limited Edition 16GB GDDR6 Gaming Graphics Card,95500,StarTech,https://www.startech.com.bd/sapphire-toxic-radeon-rx-6950-xt-limited-edition-graphics-card
SAPPHIRE TOXIC AMD RADEON RX 6950 XT 16GB OC LE GDDR6 GRAPHICS CARD,95900,TechLand,https://www.techlandbd.com/sapphire-toxic-amd-radeon-rx-6950-xt-16gb-graphics-card
Sapphire NITRO+ AMD Radeon RX 6950 XT PURE 16GB GDDR6 Gaming Graphics Card,97900,StarTech,https://www.startech.com.bd/sapphire-nitro-plus-radeon-rx-6950-xt-pure-graphics-card
SAPPHIRE NITRO+ AMD RADEON RX 6950 XT PURE Gaming OC 16GB GDDR6 GRAPHICS CARD,97900,TechLand,https://www.techlandbd.com/sapphire-nitro-amd-radeon-rx-6950-xt-graphics-card
Sapphire Pulse AMD Radeon RX 6800 XT 16GB GDDR6 Graphics Card,97900,TechLand,https://www.techlandbd.com/sapphire-pulse-amd-radeon-rx-6800-xt-graphics-card
SAPPHIRE NITRO+ AMD Radeon RX 6950 XT PURE Gaming OC 16GB GDDR6 Graphics Card,97900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/sapphire-nitro-amd-radeon-rx-6950-xt-gaming-16gb-gddr6-graphics-card
GIGABYTE AORUS GEFORCE RTX 4070 MASTER 12G GRAPHICS CARD,98000,TechLand,https://www.techlandbd.com/aorus-geforce-rtx-4070-master-12g-gpu
ASUS Dual GeForce RTX 4070 White OC Edition 12GB GDDR6X Graphics Card,98500,TechLand,https://www.techlandbd.com/asus-dual-geforce-rtx-4070-white-oc-edition-graphics-card
ASUS Dual GeForce RTX 4070 OC Edition 12GB GDDR6X Graphics Card,99000,StarTech,https://www.startech.com.bd/asus-dual-geforce-rtx-4070-oc-edition-12gb-graphics-card
MSI GEFORCE RTX 4070 TI VENTUS 3X E1 12G OC GRAPHICS CARD,99900,TechLand,https://www.techlandbd.com/msi-rtx-4070-ti-ventus-3x-e1-12g-oc-gpu
MSI GEFORCE RTX 4070 TI GAMING X SLIM 12GB GDDR6X WHITE GRAPHICS CARD,99900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4070-ti-12gb-gddr6x-gpu-white
MSI GEFORCE RTX 4070 TI GAMING X SLIM 12GB GDDR6X GRAPHICS CARD,99900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4070-ti-12gb-gddr6x-gpu
PNY GeForce RTX 4070 Ti 12GB XLR8 Gaming Verto TF OC GRAPHICS CARD,101000,TechLand,https://www.techlandbd.com/pny-geforce-rtx-4070-ti-12gb-xlr8-gaming-verto-tf-oc-graphics-card
ASUS TUF Gaming GeForce RTX 4070 12GB GDDR6X OC Edition Graphics Card,103000,TechLand,https://www.techlandbd.com/asus-tuf-gaming-geforce-rtx-4070-oc-edition-graphics-card
PNY GeForce RTX 4070 Ti 12GB OC XLR8 Gaming Verto TF GDDR6X Graphics Card,103500,StarTech,https://www.startech.com.bd/pny-geforce-rtx-4070-ti-12gb-oc-xlr8-gaming-verto-tf-graphics-card
Yeston Radeon RX 7900 XT 20GB 20GD6 GDDR6 Sakura Sugar Graphics Card,104900,StarTech,https://www.startech.com.bd/yeston-rx-7900-xt-20gb-20gd6-gddr6-sakura-sugar-graphics-card
Yeston Sakura Sugar Radeon RX 7900 XT 20GB GDDR6 Graphics Card,104900,TechLand,https://www.techlandbd.com/yeston-sakura-sugar-radeon-rx-7900-xt-20gb-gpu
MSI GeForce RTX 3080 Ventus 3X OC 10GB Graphics Card,105000,TechLand,https://www.techlandbd.com/msi-geforce-rtx-3080-ventus-3x-oc
ASUS ProArt GeForce RTX 4070 OC edition 12GB GDDR6X Graphics Card,107500,StarTech,https://www.startech.com.bd/asus-proart-rtx-4070-oc-edition-12gb-gddr6x-graphics-card
ASUS PROART GEFORCE RTX 4070 OC 12GB GDDR6X GRAPHICS CARD,108000,TechLand,https://www.techlandbd.com/asus-proart-rtx-4070-oc-12gb-graphics-card
ZOTAC GAMING GEFORCE RTX 4070 TI TRINITY 12GB GRAPHICS CARD,108900,TechLand,https://www.techlandbd.com/zotac-gaming-geforce-rtx-4070-ti-trinity-graphics-card
Asus ROG Strix GeForce RTX 4070 12GB GDDR6X OC Edition Graphics Card,117000,TechLand,https://www.techlandbd.com/asus-rog-strix-geforce-rtx-4070-oc-edition-graphics-card
MAXSUN GeForce RTX 4070Ti iCraft OC Limited 12G GDDR6X Graphics Card,117500,StarTech,https://www.startech.com.bd/maxsun-rtx-4070ti-icraft-oc-limited-12g-graphics-card
ASUS ROG Strix GeForce RTX 4070 OC 12GB GDDR6X Graphics Card,118000,StarTech,https://www.startech.com.bd/asus-rog-strix-geforce-rtx-4070-oc-12gb-graphics-card
ZOTAC GAMING GEFORCE RTX 4070 TI AMP AIRO 12GB GDDR6X GRAPHICS CARD,118900,TechLand,https://www.techlandbd.com/zotac-gaming-geforce-rtx-4070-ti-graphics-card
ZOTAC GeForce RTX 4070 Ti Super 16GB GDDR6X Trinity OC Gaming Graphics Card (Black),119900,TechLand,https://www.techlandbd.com/zotac-geforce-rtx-4070-ti-black-gpu
ZOTAC GAMING GeForce RTX 4070 Ti SUPER Trinity Black Edition 16GB GDDR6X Graphics Card,119900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/zotac-gaming-geforce-rtx-4070-ti-super-trinity-black-edition-16gb-gddr6x-graphics-card
GIGABYTE GEFORCE RTX 4070 TI EAGLE 12G GRAPHICS CARD,121000,TechLand,https://www.techlandbd.com/gigabyte-geforce-rtx-4070ti-eagle-12g-gpu
GIGABYTE GEFORCE RTX 4070 TI WINDFORCE OC 12G GRAPHICS CARD,121500,TechLand,https://www.techlandbd.com/gigabyte-geforce-rtx-4070ti-windforce-oc-12g-gpu
Maxsun GeForce RTX 4070 Ti ICraft Limited Edition OC 12GB GDDR6X Graphics Card (Anime White GPU),122000,TechLand,https://www.techlandbd.com/maxsun-rtx-4070-ti-icraft-limited-edition-gpu
GIGABYTE GEFORCE RTX­­ 4070 TI AERO OC 12GB GDDR6X GRAPHICS CARD,123999,TechLand,https://www.techlandbd.com/gigabyte-4070-ti-aero-oc-graphics-card
GIGABYTE GEFORCE RTX­­ 4070 TI GAMING OC 12GB GDDR6X GRAPHICS CARD,124000,TechLand,https://www.techlandbd.com/gigabyte-rtx%C2%AD%C2%AD-4070-ti-gaming-oc-12gb-graphics-card
ZOTAC GAMING GeForce RTX 4070 Ti AMP Extreme AIRO 12GB GDDR6X Graphics Card,125900,StarTech,https://www.startech.com.bd/zotac-gaming-geforce-rtx-4070-ti-amp-extreme-airo-graphics-card
ZOTAC GAMING GeForce RTX 4070 Ti SUPER Trinity OC White Edition 16GB GDDR6X Graphics Card,125900,StarTech,https://www.startech.com.bd/zotac-gaming-rtx-4070-ti-super-trinity-oc-white-16gb-graphics-card
ZOTAC GeForce RTX 4070 Ti Super 16GB GDDR6X Trinity OC Gaming Graphics Card (White),125900,TechLand,https://www.techlandbd.com/zotac-geforce-rtx-4070-ti-super-16gb-gddr6x-oc-white-gpu
ZOTAC GAMING GEFORCE RTX 4070 TI AMP EXTREME AIRO 12GB GRAPHICS CARD,125900,TechLand,https://www.techlandbd.com/zotac-gaming-geforce-rtx-4070-ti-amp-extreme-airo-graphics-card
MSI GEFORCE RTX 4070 TI SUPRIM 12GB GDDR6X GRAPHICS CARD,125900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4070-ti-suprim-12gb-gpu
ZOTAC GAMING GeForce RTX 4070 Ti SUPER Trinity OC White Edition 16GB GDDR6X Graphics Card,125900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/zotac-gaming-geforce-rtx-4070-ti-super-trinity-oc-white-edition-16gb-gddr6x-graphics-card
MSI GEFORCE RTX 4070 TI GAMING X TRIO WHITE 12GB GDDR6X GRAPHICS CARD,126900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4070-ti-gaming-x-trio-white-12gb-gddr6x-graphics-card
ZOTAC GAMING GeForce RTX 4070 Ti SUPER AMP HOLO 16GB GDDR6X Graphics Card,127900,StarTech,https://www.startech.com.bd/zotac-gaming-rtx-4070-ti-super-16gb-graphics-card
ZOTAC GeForce RTX 4070 Ti Super 16GB GDDR6X AMP HOLO Gaming Graphics Card,127900,TechLand,https://www.techlandbd.com/zotac-rtx-4070-ti-12gb-gpu
ZOTAC GAMING GeForce RTX 4070 Ti SUPER AMP HOLO 16GB GDDR6X Graphics Card,127900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/zotac-gaming-geforce-rtx-4070-ti-super-amp-holo-16gb-gddr6x-graphics-card
GIGABYTE RADEON RX 6900 XT GAMING OC 16GB GRAPHICS CARD,128000,TechLand,https://www.techlandbd.com/gigabyte-radeon-rx-6900-xt-gaming-oc-graphics-card
Sapphire NITRO Plus AMD Radeon RX 6900 XT SE GAMING OC 16GB Graphics Card,129000,TechLand,https://www.techlandbd.com/sapphire-nitro-plus-rx-6900-xt-se-graphics-card
GIGABYTE GEFORCE RTX­­ 4070 TI EAGLE OC 12GB GDDR6X GRAPHICS CARD,130000,TechLand,https://www.techlandbd.com/gigabyte-geforce-rtx-4070-ti-eagle-oc-graphics-card
MSI Radeon RX 6900 XT Gaming Z Trio 16GB GDDR6 AMD Graphics Card,131900,TechLand,https://www.techlandbd.com/msi-radeon-rx-6900-xt-gaming-z-trio-16gb-graphics-card
MSI GeForce RTX 3080 Ti VENTUS 3X 12GB OC GDDR6X Graphics Card,135000,TechLand,https://www.techlandbd.com/msi-geforce-rtx-3080-ti-ventus-3x-graphics-card
ASUS TUF Gaming GeForce RTX 4070 Ti 12GB GDDR6X Graphics Card,137500,TechLand,https://www.techlandbd.com/asus-tuf-gaming-geforce-rtx-4070-ti-12gb-gddr6x-graphics-card
ASUS TUF Gaming GeForce RTX 4070 Ti 12GB GDDR6X OC Edition Graphics Card,138000,StarTech,https://www.startech.com.bd/asus-tuf-gaming-rtx-4070-ti-12gb-gddr6x-oc-edition-graphics-card
Yeston Radeon RX 7900 XTX 24GB 24GD6 GDDR6 Sakura Sugar Graphics Card,139900,StarTech,https://www.startech.com.bd/yeston-rx-7900-xtx-24gb-24gd6-gddr6-sakura-sugar-graphics-card
Yeston Sakura Sugar Radeon RX 7900 XTX 24GB GDDR6 Gaming Graphics Card,139900,TechLand,https://www.techlandbd.com/yeston-sakura-sugar-radeon-rx-7900-xtx-24gb-gddr6-graphics
Asus ROG Strix GeForce RTX 3080 OC 10GB V2 Gaming Graphics Card,139999,TechLand,https://www.techlandbd.com/asus-rog-strix-rtx-3080-oc-graphics-card
ZOTAC GAMING GeForce RTX 3080 Ti Trinity 12GB GDDR6X Graphics Card,140000,TechLand,https://www.techlandbd.com/zotac-rtx-3080-ti-trinity-12gb-graphics-card
ASUS TUF Gaming GeForce RTX 3080 OC Edition 12GB GDDR6X Graphics Card,146000,StarTech,https://www.startech.com.bd/asus-tuf-gaming-geforce-rtx-3080-oc-edition-12gb-graphics-card
ASUS GEFORCE RTX 3080 12GB TUF GAMING OC GRAPHICS CARD,146000,TechLand,https://www.techlandbd.com/asus-tuf-rtx3080-o12g-gaming-graphics-card
MSI GEFORCE RTX 4080 16GB GAMING X TRIO GDDR6X GRAPHICS CARD,147900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4080-16gb-gaming-x-trio-graphics-card
MSI GEFORCE RTX 4080 VENTUS 3X OC 16GB GRAPHICS CARD,149900,TechLand,https://www.techlandbd.com/msi-rtx-4080-ventus-3x-oc-16gb-gpu
GIGABYTE AORUS GEFORCE RTX 3080 MASTER 12G GRAPHICS CARD,151000,TechLand,https://www.techlandbd.com/gigabyte-aorus-rtx-3080-master-12g-graphics-card
PALIT GEFORCE RTX 3080 TI GAMINGPRO 12GB GDDR6X GRAPHICS CARD,152900,TechLand,https://www.techlandbd.com/palit-geforce-rtx-3080-ti-gamingpro-12gb-graphics-card
ASUS TUF Gaming GeForce RTX 3080 Ti OC 12GB GDDR6X Gaming Graphics Card,153000,TechLand,https://www.techlandbd.com/asus-tuf-rtx-3080-ti-oc-graphics-card
Asus Rog Strix Geforce Rtx 4070 TI 12GB GDDR6X Graphics Card,154000,TechLand,https://www.techlandbd.com/asus-rog-strix-geforce-rtx-4070-ti-graphics-card
ASUS ROG Strix GeForce RTX 4070 Ti 12GB GDDR6X OC Edition Graphics Card,155000,StarTech,https://www.startech.com.bd/asus-rog-strix-geforce-rtx-4070-ti-12gb-gddr6x-oc-edition-graphics-card
ASUS ROG Strix GeForce RTX 4070 Ti 12GB GDDR6X Graphics Card,155000,StarTech,https://www.startech.com.bd/asus-rog-strix-geforce-rtx-4070-ti-12gb-gddr6x-graphics-card
Asus ROG Strix GeForce RTX 3080 V2 OC Edition 10GB GDDR6X Gaming Graphics Card,155000,StarTech,https://www.startech.com.bd/asus-rog-strix-geforce-rtx-3080-v2-oc-edition-graphics-card
SAPPHIRE NITRO+ AMD RADEON RX 7900 XTX VAPOR-X 24GB GDDR6 GAMING GRAPHICS CARD,155900,TechLand,https://www.techlandbd.com/sapphire-rx-7900-xtx-graphics-card
ZOTAC GAMING GeForce RTX 4080 16GB Trinity Black Edition GDDR6X Graphics Card,161900,StarTech,https://www.startech.com.bd/zotac-gaming-rtx-4080-16gb-trinity-black-edition-graphics-card
ZOTAC GAMING GeForce RTX 4080 Trinity BLACK EDITION 16GB GDDR6X Graphics Card,161900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/zotac-gaming-geforce-rtx-4080-trinity-black-edition-16gb-gddr6x-graphics-card
MSI GEFORCE RTX 4080 16GB GAMING X SLIM GDDR6X GRAPHICS CARD,164500,TechLand,https://www.techlandbd.com/msi-rtx-4080-16gb-gddr6x-gpu
Sapphire NITRO+ AMD Radeon RX 6950 XT 16GB GDDR6 Gaming Graphics Card,164900,StarTech,https://www.startech.com.bd/sapphire-nitro-plus-radeon-rx-6950-xt-graphics-card
ZOTAC GAMING GeForce RTX 4080 16GB Trinity OC GDDR6X Graphics Card,164900,StarTech,https://www.startech.com.bd/zotac-gaming-geforce-rtx-4080-16gb-trinity-oc-graphics-card
ZOTAC GAMING GEFORCE RTX 4080 16GB AMP EXTREME AIRO GRAPHICS CARD,164900,TechLand,https://www.techlandbd.com/zotac-gaming-geforce-rtx-4080-16gb-graphics-card
ZOTAC GAMING GEFORCE RTX 4080 16GB TRINITY OC GRAPHICS CARD,164900,TechLand,https://www.techlandbd.com/zotac-gaming-geforce-rtx-4080-16gb-trinity-oc-graphics-card
SAPPHIRE NITRO+ AMD RADEON RX 6950 XT GAMING OC 16GB DDR6 GRAPHICS CARD,164900,TechLand,https://www.techlandbd.com/sapphire-nitro-amd-radeon-rx-6950-xt-oc-graphics-card
ZOTAC GAMING GeForce RTX 4080 Trinity OC 16GB GDDR6X Graphics Card,164900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/zotac-gaming-geforce-rtx-4080-trinity-oc-16gb-gddr6x-graphics-card
COLORFUL GEFORCE RTX 4080 16GB NB EX-V GRAPHICS CARD,164999,TechLand,https://www.techlandbd.com/colorful-geforce-rtx-4080-16gb-nb-ex-v-graphics-card
Asus ROG Strix GeForce RTX 3080 10GB GDDR6X Graphics Card,165000,StarTech,https://www.startech.com.bd/asus-rog-strix-geforce-rtx-3080-10gb-graphics-card
GIGABYTE AORUS Radeon RX 6900 XT Xtreme WATERFORCE WB 16G Graphics Card,175000,TechLand,https://www.techlandbd.com/gigabyte-aorus-radeon-rx-6900-xt-graphics-card
GIGABYTE GEFORCE RTX 4080 16GB GAMING OC GRAPHICS CARD,176500,TechLand,https://www.techlandbd.com/gigabyte-geforce-rtx-4080-graphics-card
ASUS ROG STRIX GeForce RTX 3080 Ti OC 12GB GDDR6X Gaming Graphics Card,177000,TechLand,https://www.techlandbd.com/asus-rog-rtx-3080-ti-oc-12gb-graphics-card
Colorful iGame GeForce RTX 4080 16GB Vulcan OC GDDR6X Graphics Card,184999,StarTech,https://www.startech.com.bd/colorful-igame-geforce-rtx-4080-16gb-vulcan-oc-graphics-card
COLORFUL IGAME GEFORCE RTX 4080 16GB VULCAN OC-V GRAPHICS CARD,184999,TechLand,https://www.techlandbd.com/colorful-igame-geforce-rtx-4080-16gb-vulcan-oc-v-graphics-card
Gigabyte AORUS Radeon RX 6900 XT MASTER GDDR6 16GB Graphics Card,190000,TechLand,https://www.techlandbd.com/gigabyte-aorus-radeon-rx-6900-xt-graphics
ASUS ROG STRIX GEFORCE RTX 3080 V2 OC EDITION 10GB GDDR6X GRAPHICS CARD,190000,TechLand,https://www.techlandbd.com/asus-rog-strix-geforce-rtx-3080-v2-oc-graphics-card
ASUS TUF Gaming GeForce RTX 4080 16GB GDDR6X OC Edition GRAPHICS CARD,205000,TechLand,https://www.techlandbd.com/geforce-rtx-4080-16gb
Asus ROG Strix GeForce RTX 3090 OC Edition 24GB Graphics Card (White),216000,TechLand,https://www.techlandbd.com/asus-rog-strix-3090-o24g-gaming-graphics-card
ASUS TUF Gaming GeForce RTX 3090 OC Edition 24GB Graphics Card,226000,TechLand,https://www.techlandbd.com/asus-tuf-rtx-3090-oc-graphics-card
MSI GEFORCE RTX 3090 TI 24GB SUPRIM X GRAPHICS CARD,236000,TechLand,https://www.techlandbd.com/msi-geforce-rtx-3090-ti-suprim-x-graphics-card
ASUS ROG Strix LC GeForce RTX 3080 Ti OC 12GB GDDR6X Gaming Graphics Card,240000,TechLand,https://www.techlandbd.com/asus-rog-strix-lc-rtx-3080-ti-oc-graphics-card
Asus ROG Strix GeForce RTX 3090 OC Edition 24GB Graphics Card,265000,TechLand,https://www.techlandbd.com/asus-rog-strix-rtx-3090-graphics-card
Asus ROG Strix GeForce RTX 3090 24G Gaming Graphics Card,269000,TechLand,https://www.techlandbd.com/asus-rtx-3090-24g-gaming-graphics-card
MSI GeForce RTX 4090 VENTUS 3X E 24G OC GDDR6X Graphics Card,271900,StarTech,https://www.startech.com.bd/msi-geforce-rtx-4090-ventus-3x-e-24g-oc-graphics-card
MSI GeForce RTX 4090 VENTUS 3X E 24G OC GDDR6X Graphics Card,271900,TechLand,https://www.techlandbd.com/msi-rtx-4090-ventus-3x-e-24g-oc-gpu
MSI GeForce RTX 4090 VENTUS 3X E 24G OC GDDR6X GRAPHICS CARD,271900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/msi-geforce-rtx-4090-ventus-3x-e-24g-oc-gddr6x-graphics-card
MSI GeForce RTX 4090 GAMING X TRIO 24GB GDDR6X Graphics Card,282900,StarTech,https://www.startech.com.bd/msi-geforce-rtx-4090-gaming-x-trio-24g-graphics-card
MSI GEFORCE RTX 4090 GAMING X TRIO 24G GDDR6X GRAPHICS CARD,282900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4090-gaming-x-trio-24g-graphics-card
MSI GeForce RTX 4090 GAMING X TRIO 24GB GDDR6X GRAPHICS CARD,282900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/MSI-GeForce-RTX-4090-GAMING-X-TRIO-24GB-GDDR6X-GRAPHICS-CARD
GIGABYTE GeForce RTX 4090 GAMING OC 24GB GDDR6X GRAPHICS CARD,287000,TechLand,https://www.techlandbd.com/aorus-geforce-rtx-4090-gaming-oc-24g-gpu
MSI GeForce RTX 4090 SUPRIM X 24G GDDR6X Graphics Card,288900,StarTech,https://www.startech.com.bd/msi-geforce-rtx-4090-suprim-x-24g-graphics-card
MSI GEFORCE RTX 4090 SUPRIM X 24G GRAPHICS CARD,288900,TechLand,https://www.techlandbd.com/msi-geforce-rtx-4090-suprim-x-24g-graphics-card
MSI GeForce RTX 4090 SUPRIM X 24GB GDDR6X GRAPHICS CARD,288900,UCC,https://www.ucc.com.bd/category-store/computer-components/graphics-card/msi-geforce-rtx-4090-suprim-x-24gb-gddr6x-graphics-card
